"mz","mean_benign_epithelium","mean_tumour_epithelium","fc","log2fc","pvalue","pvalue_adj","mode"
295.1408,9.26653871558816e-05,7.76886286954365e-05,1.1927792871613,0.254327110278317,0.00423655874714394,0.0108634285347817,"negative"
295.1552,0.198420623904956,0.154942609218597,1.2806072190576,0.356828047880338,0.798974171094936,0.846708706839007,"negative"
295.1826,0.0966144086601956,0.0818106880200088,1.18095093683317,0.239949028530315,0.767111528104379,0.820557823095258,"negative"
295.1912,0.0709077312704082,0.335236782247012,0.211515367720483,-2.24116560823862,1.38618407905215e-05,7.07418523024656e-05,"negative"
295.2259,0.0259872559494162,0.0147879168197015,1.75733041146094,0.813385470891324,8.75228336134464e-07,6.01143672976566e-06,"negative"
295.2648,0.11938359500702,0.67980438379087,0.175614629522228,-2.50951506174511,1.43038057116183e-17,1.74220353567511e-14,"negative"
295.8398,0.0127997055324544,0.00757346412947921,1.69007277431109,0.75708537010345,0.00525333439141655,0.01301402296016,"negative"
295.9759,0.00937267043331225,0.0045212713686814,2.07301656304822,1.05173164338031,2.884267585938e-06,1.73912768300618e-05,"negative"
296.0164,0.0290394488014678,0.0381963632551447,0.760267374343721,-0.395421213433186,0.427770703290315,0.520504212395209,"negative"
296.1584,0.01000615807538,0.00716815116365484,1.39591895412514,0.481215182324106,0.623056460512568,0.695797159753339,"negative"
296.17,0.00585051682148385,0.00411527291264676,1.42165949760087,0.50757596569808,0.0139686678563211,0.0297444710646838,"negative"
296.1845,0.000717583380561646,0.000414156942024618,1.73263636981121,0.792968906364102,0.872781904934946,0.904978740247529,"negative"
296.1961,0.00112031465350631,0.0380809546037552,0.0294192901717814,-5.08709375208766,5.93761935920688e-05,0.000252573470763003,"negative"
296.2309,0.103930758794468,0.180432713189938,0.576008402007802,-0.795838239041679,1.4668054823117e-05,7.45439114376487e-05,"negative"
296.2599,0.0206914252612746,0.00824499451490337,2.50957416937919,1.32744258495548,0.00357649939297341,0.0094304764191087,"negative"
296.2686,0.00453495402633478,0.103660280111507,0.0437482324131919,-4.51463146174949,2.13455045189895e-17,1.94991183780969e-14,"negative"
296.6488,0.00241828188466577,0.00169905872026355,1.42330683208562,0.509246707128408,0.00630676143238012,0.0150393805574778,"negative"
296.8465,0.0139259811268206,0.00966656402794123,1.44063403362017,0.526703892114235,0.108431167673766,0.165500203291538,"negative"
296.9192,0.00992192166907714,0.00631831528140361,1.57034292009451,0.651079638797262,6.72578345583728e-05,0.0002841361747243,"negative"
296.9542,0.00947110320409709,0.00138767226645867,6.82517294106286,2.77086560252373,1.8578731191826e-09,2.77088505203805e-08,"negative"
296.9629,0.0208058578598799,0.00641323001293902,3.24420889597021,1.69786671828432,3.49991408631986e-06,2.07608540120337e-05,"negative"
297.0881,3.75516409981072e-05,2.15857865848214e-05,1.7396466350924,0.798794289078294,0.0452215064518287,0.0798643714717168,"negative"
297.1114,0.167377055863032,0.224764676520134,0.74467687029122,-0.425313546836783,0.0503887557574334,0.0873851511806652,"negative"
297.1332,0.00550336407141311,0.00454148683874765,1.21179786858762,0.277149073145902,0.104083439776312,0.159532845327522,"negative"
297.1522,0.0420583255286647,0.0625139270083625,0.672783290722378,-0.571786219691619,0.0352272926531184,0.0648807410535421,"negative"
297.1711,0.122790627476756,0.112067845228527,1.09568116729972,0.131828048961099,0.948821832042906,0.961411434817632,"negative"
297.2075,0.0464263545882761,0.0278574963002766,1.66656594289183,0.736878403317249,0.0041349186605387,0.010650822719873,"negative"
297.2192,4.11903525046382e-07,7.8656323828125e-05,0.00523675027002849,-7.57711247742722,0.223733961616216,0.304025249440555,"negative"
297.2425,0.771811658861608,1.07123084127292,0.720490513458778,-0.472948660012777,4.32291773152043e-07,3.15918827819513e-06,"negative"
297.2804,0.108204929545792,0.427058528865285,0.253372599379523,-1.98066758018251,7.29473484952956e-17,3.33187014252262e-14,"negative"
297.6392,0.00454537144628521,0.00787687656437159,0.577052516837025,-0.79322547214735,0.882717140802637,0.911565764993174,"negative"
297.8832,0.0381810597802758,0.0171533993084863,2.22585967327108,1.15436264251934,0.00317812258282338,0.00847654008586615,"negative"
298.0455,0.000108886278687618,0.000107497884665086,1.01291554737898,0.0185138933329138,0.598918666663749,0.676909622019591,"negative"
298.0602,0.000226374638611064,0.000138201085736907,1.6380091184089,0.711943388142953,0.0791103603370239,0.127089722508201,"negative"
298.0689,0.0154026080287007,0.0292922899047576,0.525824648014257,-0.927346325060546,0.0922899156272873,0.144083159581925,"negative"
298.1158,0.00690073313357368,0.00994078086556327,0.694184212175837,-0.526609540545684,0.187115861079823,0.261470159345276,"negative"
298.1275,2.39640079477521e-05,3.24301437872024e-05,0.738942389679099,-0.436466203268448,0.934540032635446,0.950670734757773,"negative"
298.1568,0.00304663275335592,0.00750953596985078,0.405701865679519,-1.30150815788323,0.42440439043743,0.516924547552789,"negative"
298.1626,4.83963790970934e-06,1.14201953125e-05,0.423778908965953,-1.2386163068172,0.857168936044158,0.89055879792589,"negative"
298.1743,0.00320217142678923,0.00221242810219358,1.44735615300418,0.533419971592859,0.954325835008104,0.965992520683442,"negative"
298.2036,0.00717862486590441,0.00142428422270502,5.04016315807437,2.33347043680749,3.96299670490837e-10,7.13510883182763e-09,"negative"
298.2388,0.0103100745073893,0.00445061703429204,2.31654946447876,1.21197748806785,0.000195093326045162,0.000728162424278877,"negative"
298.2475,0.0973043210932465,0.175018809859838,0.555964934118634,-0.846934202889132,4.04284963517236e-08,4.01428602361951e-07,"negative"
298.2827,0.00256167423865464,0.0496047924142551,0.0516416683545777,-4.27532058014442,7.56427419743626e-16,1.34971291475988e-13,"negative"
298.752,0.0277855329800675,0.0184135045328976,1.50897581339966,0.593569681830125,0.257105830836306,0.341127344181504,"negative"
298.9341,0.00065246808275379,0.000546166274625883,1.19463268434274,0.256567098593305,0.0261067405276025,0.0502602897196309,"negative"
298.9783,0.000624117923078653,0.000483549809985705,1.29070037913386,0.368154134877435,0.176813492934011,0.249065729830716,"negative"
298.99,0.0222620127382349,0.00615019918572911,3.61972223434511,1.85587899385328,2.68730002802728e-08,2.91376685531504e-07,"negative"
299.015,0.012870407123907,0.0266748783093349,0.482491690295846,-1.05142399908117,0.457286313202218,0.548019718311847,"negative"
299.0268,0.00744434454165027,0.00596090108899099,1.24886228281811,0.320614393799517,0.0448188964635103,0.0791932272151867,"negative"
299.0547,0.0101005578025454,0.00693252708039763,1.45698064867365,0.542981715941919,0.0784132956891678,0.126221225748114,"negative"
299.0812,0.000117042988290137,3.15087210815877e-05,3.71462199265624,1.89321540670809,0.0267015233614068,0.0512433646862293,"negative"
299.0988,0.150726994796497,0.0632205424161778,2.38414586518837,1.25347250448561,8.29473902646352e-08,7.33873520646434e-07,"negative"
299.1076,0.0159757134677911,0.0277969717832287,0.57472855649082,-0.799047360862526,0.0875273051949971,0.138272707817778,"negative"
299.1135,0.0015778402862437,0.00156418800147457,1.00872803317521,0.0125372566264653,0.456821044871096,0.548019718311847,"negative"
299.1503,0.0456766493338904,0.0241572513212132,1.8908049068389,0.919000513760415,1.19692537476594e-08,1.40178375621626e-07,"negative"
299.1665,0.00589610580069714,0.0111782530706109,0.527462186036812,-0.922860424712316,0.000227518463770121,0.000837212957317243,"negative"
299.1753,8.60373401552632e-05,4.37967916094322e-05,1.96446673360279,0.974137737319304,0.278155857776592,0.365604857667506,"negative"
299.1871,0.0226074468993535,0.0128101698202544,1.76480462137265,0.819508473933296,0.000721772930440612,0.00232387660719939,"negative"
299.2018,0.00894142682641021,0.00917707470949283,0.974322113468373,-0.0375292849231413,0.942228471895666,0.956362525454644,"negative"
299.2224,0.219511888358558,0.223709525319862,0.981236217119935,-0.0273276105892349,0.837585976678894,0.875941373435798,"negative"
299.2592,0.251514378066447,0.3525493861928,0.713416014654187,-0.487184493320295,1.19133978966996e-05,6.23661259520634e-05,"negative"
299.8799,0.0406160830303939,0.0179372785887944,2.26433919891099,1.17909009064847,0.00527637251472915,0.0130622392742685,"negative"
299.9183,0.133083523081082,0.156049388602017,0.852829506564064,-0.229670740939863,0.33773284789155,0.429393119761908,"negative"
300.0335,0.0114457006975872,0.00345943202451159,3.30854909606241,1.72619868808432,1.44534534723115e-09,2.2569623499071e-08,"negative"
300.0394,0.00634252831659827,0.0176900710589046,0.35853605649626,-1.47980988275903,0.00115454451063658,0.00348653358831905,"negative"
300.0483,0.000179287498765484,0.00483794502076538,0.0370586060808769,-4.75404757279235,3.63398015573298e-09,5.04888345591191e-08,"negative"
300.134,0.000127228662536778,6.8773547188611e-05,1.84996510631993,0.887498059166481,0.07038979745563,0.115649424416759,"negative"
300.1488,6.36467859902363e-05,2.79536786664377e-05,2.27686619531236,1.18704951104793,0.159972974560861,0.229321792485439,"negative"
300.1577,0.000316096581331872,7.3719160638422e-05,4.28784835033951,2.10025388245567,0.0902221449503144,0.141247522557176,"negative"
300.1636,0.0229915849389798,0.00663979111482321,3.46269702485843,1.79189616176091,2.3253770124163e-05,0.000111654764827453,"negative"
300.205,0.000256117770466258,0.000277831210596144,0.921846648966127,-0.117401319478757,0.200716733798693,0.277075536569862,"negative"
300.2257,0.00661408994510598,0.0086862783440994,0.761441169980344,-0.39319551852445,0.888011531958979,0.91531569471879,"negative"
300.2627,0.0101989231502441,0.0242354976026687,0.420825819937818,-1.24870487040575,8.42597742379572e-05,0.000348680877763868,"negative"
300.75,0.0699572333486085,0.049654561538499,1.40887828189497,0.494546977373777,0.235449398643492,0.317245107272653,"negative"
300.8776,2.80241428571429e-05,0,Inf,Inf,0.199210349643999,0.275412265455609,"negative"
