"mz","mean_gp4_non_cribriform","mean_benign_plus_gp3","fc","log2fc","pvalue","pvalue_adj","mode"
"303.2331",66.3057264168831,38.4805829442555,1.72309568472329,0.785002817664351,0.00200544747969963,0.0414005937334602,"negative"
"303.4028",0.0675919910908369,0.0300726955996233,2.24761996698705,1.1683981218168,0.00336132826579289,0.04907830651183,"negative"
"303.6569",0.00339313186637807,0.00497992908860124,0.681361482464628,-0.553507701060243,0.496470886591406,0.725701483059211,"negative"
"303.678",0.00099255345995671,0.0246400866720198,0.040282060415145,-4.63371871112993,0.000418481389526305,0.033980688829536,"negative"
"303.9611",0.050117208510101,0.0223646897560191,2.24090783537978,1.1640833145445,0.359741206624699,0.6250805857755,"negative"
"304.0545",0.0363572032420274,0.0320076789935275,1.13589002343405,0.183823160259055,0.962380300164229,0.989180764219435,"negative"
"304.0636",1.70439098779004,1.97442849330743,0.863232572649395,-0.212178791329796,0.993727789743549,1,"negative"
"304.0711",0.0446891209825758,0.052127181685664,0.85730936408684,-0.222112193354428,0.668278145110105,0.845587781030059,"negative"
"304.1088",1.72893863636364e-05,7.13222474936787e-05,0.242412248228279,-2.04446549998831,0.453375612846953,0.692572947049652,"negative"
"304.148",0.000402974257359307,0.00152469218485652,0.264298762308687,-1.9197584259249,0.0068220114915794,0.0708680292034317,"negative"
"304.1571",0.000183082016161616,0.000588967582795532,0.310852450134213,-1.68569814466715,0.120094599805043,0.328708365309083,"negative"
"304.2204",0.00163871370454545,0.0079538678611842,0.206027272912411,-2.27909276771615,0.389663845483393,0.64690217691791,"negative"
"304.2355",14.2308087357143,8.2589967339556,1.72306748557079,0.784979207187744,0.00200544747969963,0.0414005937334602,"negative"
"304.6282",0.000606990777597403,0.000668391267618408,0.908136905738183,-0.139018288185278,0.244322147641838,0.508500548886164,"negative"
"304.7432",0.00765959752546898,0.00386777968063501,1.98036035088003,0.985762970267397,0.449610319669001,0.690164574721884,"negative"
"304.8703",3.14131818181818e-06,1.55005267653375e-05,0.202658801818455,-2.30287525942821,0.562683824288031,0.774113966095055,"negative"
"304.8899",0.00095667750537518,0.00426721721092812,0.224192361927389,-2.15719096748973,0.254362990544906,0.517506886108622,"negative"
