"mz","mean_gp4_cribriform","mean_gp3","fc","log2fc","pvalue","pvalue_adj","mode"
"448.1748",0.00256934352136752,0.0125843106705596,0.204170382361775,-2.29215449565922,0.524904552552145,0.70501388650443,"negative"
"448.3179",0.00340394357692308,0.00858100962698289,0.396683342041642,-1.33394027935149,0.525289273897461,0.70501388650443,"negative"
"448.8447",0,0.00872881993028119,0,-Inf,0.0525373921527015,0.183101609780037,"negative"
"449.2911",0.000539867444444444,0.0018922544345885,0.285303833657997,-1.80942896219058,0.334310945059409,0.547218185126457,"negative"
"449.3263",0.0467633605598291,0.181349798231752,0.257862765857996,-1.95532462494019,0.043308142810792,0.166555708676773,"negative"
"449.3399",0.0183096881538462,0.0331296812907024,0.552667198732897,-0.85551710496902,0.862487485735016,0.92742527846325,"negative"
"449.3616",0.000872313867521368,0.00410617730470581,0.212439405994882,-2.23487669428033,0.385670544396487,0.593650962660831,"negative"
"450.2649",0.125392501230769,0.050814631926679,2.46764556735744,1.30313519232516,0.067397602721785,0.207480781460958,"negative"
"450.2975",0.0447736965982906,0.0083292729273489,5.37546277914338,2.42638896315513,0.016024971480518,0.135825571218639,"negative"
"450.3301",0.00517769644017094,0.0199903386876635,0.259009940805365,-1.9489206252559,0.197217513035627,0.394074469906304,"negative"
"450.3464",0.000520705367521368,0.00154095366662508,0.337911112319029,-1.5652843001005,0.829560244126058,0.908693096498275,"negative"
"450.8414",3.94610512820513e-05,0.0134541472706257,0.00293300277515218,-8.4134058485156,0.1032110809916,0.262130234987033,"negative"
"450.9857",0.000602004461538461,0.0100005701533461,0.0601970140009503,-4.05416426413299,0.00937476845943489,0.135825571218639,"negative"
"451.2826",0.044927184474359,0.0159233531252313,2.82146505959035,1.49644448367128,0.0103634730059879,0.135825571218639,"negative"
"451.3017",0.00385357292735043,0.00826656932263205,0.466163504708077,-1.10109203258624,0.21096162903586,0.40933524397901,"negative"
"451.3399",0.0185097151923077,0.0615070281276706,0.300936588155209,-1.73246857332383,0.0326634416849114,0.148329494534223,"negative"
"452.2765",4.06834025042735,4.30118561580403,0.945864841423927,-0.0802940493125702,0.407933674120707,0.610894095866618,"negative"
"452.3039",0.000416591170940171,0.00133167633742683,0.312832149398361,-1.67653931052151,0.534226208110914,0.715576259632199,"negative"
"452.3476",0.00240908205555556,0.0189708677280602,0.126988501005267,-2.97723023012423,0.0830469586546328,0.235558429454963,"negative"
"452.7035",1.05215384615385e-05,0,Inf,Inf,6.31198278058994e-05,0.0287353016086357,"negative"
"452.8405",0,0.00280048119518512,0,-Inf,0.0590502318386706,0.196402688909989,"negative"
"452.983",0.00934984026068376,0.06477860720113,0.144335308594296,-2.79250382691729,0.0243433836537411,0.136608017360439,"negative"
"453.2408",0.000196535658119658,0.0148634719630698,0.0132227287546259,-6.24083625540061,0.041009496416936,0.166506784783145,"negative"
"453.2627",0.369481441111111,0.130829416366655,2.82414652126571,1.4978149398909,0.0194688316122035,0.135825571218639,"negative"
"453.2819",0.944609298034188,0.98756837916104,0.956500145171368,-0.0641629073530921,0.386476230771233,0.593650962660831,"negative"
"453.2984",0.00488479014957265,0.0111836485869214,0.436779653044992,-1.19502244360854,0.21096162903586,0.40933524397901,"negative"
"453.3121",0.260091271111111,1.24150856444495,0.209496155370778,-2.25500432675466,0.0198778224765334,0.135825571218639,"negative"
"453.3588",0.124720017709402,0.103641918620553,1.20337426563878,0.267085409934008,0.63042750153589,0.783089004295264,"negative"
"454.2852",0.122717497923077,0.122159367432808,1.00456887181063,0.00657647657847745,0.386476230771233,0.593650962660831,"negative"
"454.3017",0.000506079200854701,0.00267208610546708,0.189394795257257,-2.4005314101197,0.323542943630439,0.536596451394576,"negative"
"454.3155",0.0622403067094017,0.348315418744714,0.178689496243687,-2.48447326276045,0.0220122711217773,0.136608017360439,"negative"
"454.3898",0.00275006829487179,0.0124381312739001,0.221099796610322,-2.17723039686762,0.128152089593018,0.298095262141292,"negative"
"454.704",0,1.36546178571429e-05,0,-Inf,0.700682907216391,0.83123359872381,"negative"
"454.7481",0,0.00145042353977368,0,-Inf,0.226786894020522,0.429515271982704,"negative"
"454.9798",0.010087397525641,0.0680369076865077,0.148263609688443,-2.75376355349667,0.0145207512478206,0.135825571218639,"negative"
"455.2945",0.000958836829059829,0.0041101782735934,0.233283513569242,-2.09984374098287,0.447748348908131,0.644078237230225,"negative"
"455.3111",0.0591272914700855,0.33413472182891,0.17695644184013,-2.49853381296797,0.0243433836537411,0.136608017360439,"negative"
