"mz","mean_gp4_non_cribriform","mean_benign_epithelium","fc","log2fc","pvalue","pvalue_adj","mode"
"391.2469",0.0176250971634199,0.0211530509750305,0.833217732242265,-0.263234552261368,0.00833144770579089,0.0390188907142323,"negative"
"391.2623",11.3547480721501,5.34062473055005,2.12610858186634,1.08821527820481,0.0019938327153929,0.0145049344155675,"negative"
"391.2843",0.000384182429112554,0.0010755088138828,0.357209930921514,-1.48515590498797,0.136441000834698,0.289069959378732,"negative"
"391.2975",0.0174352268257576,0.0327729571907179,0.532000414985305,-0.910500723790582,0.199760342215866,0.378188061053574,"negative"
"391.3592",0.0188977222416667,0.00191894363939816,9.84798190716723,3.29982811128784,0.442585738587735,0.638106244501543,"negative"
"391.7822",0.00944814077099567,0.00766916385086393,1.23196491230675,0.300961167102693,0.786036175088079,0.887116856254971,"negative"
"392.2457",0.236808951322691,0.104704893706236,2.26167987894712,1.1773947428828,0.0148885202239828,0.0590385308931522,"negative"
"392.2611",2.57410682212843,1.20492656478273,2.13631842583917,1.09512670186648,0.00191074155630935,0.0142118699870504,"negative"
"392.3031",0.00297682852142857,0.00551598056313693,0.539673497278542,-0.889841254869099,0.249797432433758,0.446529722588392,"negative"
"392.8848",0.0860646511755772,0.118015084443276,0.729268225172898,-0.455478558860917,0.800778396828947,0.894052534730603,"negative"
"392.9889",0.00121177240750361,0.00141355818001771,0.857249757833403,-0.222212503276873,0.108734939856148,0.246542664728405,"negative"
"393.051",0.00231325108528139,0.0172745270350785,0.133911109727287,-2.90065243830597,0.00467031482807104,0.0256756103199013,"negative"
"393.0642",0.000181736953030303,0.015168018033048,0.0119815886712645,-6.38303697812557,7.65904947736728e-05,0.00187723816720438,"negative"
"393.2061",0.000292853568398268,0.000527351285116002,0.555329202115908,-0.848584832507002,0.00823873645592791,0.0387730225992896,"negative"
"393.2283",0.0775930385482684,0.0211238638716628,3.67324079627107,1.8770534738532,0.00471047615397971,0.0256756103199013,"negative"
"393.2416",0.0348244585387085,0.0164499887943648,2.11698980309568,1.08201432033335,0.25615571562344,0.452360093547777,"negative"
"393.2615",1.7592585051785,0.574894709772205,3.06014036183353,1.61359782764897,0.0019938327153929,0.0145049344155675,"negative"
"393.277",0.913572521205988,0.620870026062981,1.47143924308776,0.557227973467152,0.00471047615397971,0.0256756103199013,"negative"
"393.297",0.00349715128917749,0.00722948948506493,0.483734196778637,-1.04771356458949,0.244323102990813,0.439108253997267,"negative"
"393.3746",0.0889973348354978,0.0348114830940237,2.55655108388003,1.35419885361104,0.810542666730488,0.899618447364999,"negative"
"393.7698",0.00609157539116162,0.0118769547718085,0.512890341691016,-0.963277690906253,0.00267481038867437,0.0176325045838245,"negative"
"394.1033",3.48187954545455e-05,0.000165660415821012,0.210181746085713,-2.25029071566887,0.375047972855817,0.575010578030833,"negative"
"394.1256",0.010806500877417,0.00517813743385057,2.08694748168959,1.06139429534234,0.426576828765187,0.623559454430372,"negative"
"394.1478",0,5.55595670995671e-06,0,-Inf,0.607846424529924,0.770515495447165,"negative"
"394.2101",1.14632787878788e-05,7.62347867965368e-06,1.50368083516429,0.588498379256495,0.961727645227454,0.981343772106919,"negative"
"394.2546",0.000880020537878788,0.00939756865501818,0.0936434273783005,-3.41667845127537,0.0564377770502929,0.157512241749324,"negative"
"394.2658",0.141356666264935,0.0766162180343523,1.84499665856066,0.88361820344972,0.235625449579232,0.428111513364853,"negative"
"394.2813",0.214871554311833,0.117730352651002,1.82511603400012,0.86798818802282,0.000241104187166269,0.00365357880303409,"negative"
"394.2992",0.000327368372727273,0.000673933073478289,0.485757986379368,-1.04169037943661,0.184570488046208,0.359274346195324,"negative"
"394.7448",3.58095454545455e-06,0,Inf,Inf,0.00901747538954784,0.0411647751532859,"negative"
"394.7894",0.0015429143491342,0.0111085235933191,0.138894636733017,-2.84793720260957,0.101259526903126,0.234793518889026,"negative"
