"mz","mean_gp4_cribriform","mean_gp4_non_cribriform","fc","log2fc","pvalue","pvalue_adj","mode"
"146.0653",0.100306763145299,0.233232063396825,0.430072785381294,-1.21734725315994,0.0429601460284251,0.195701251207195,"negative"
"146.0824",0.0449903732820513,0.0716212462474747,0.628170768302396,-0.670771285623041,0.275757847827509,0.530012193278663,"negative"
"146.0904",0.00182342953846154,0.00565348594217172,0.322531895738842,-1.63248625668051,0.212911902811505,0.452121712858634,"negative"
"146.926",3.40750256410256e-05,0.001381949152886,0.0246572209765206,-5.34184598165277,0.0833030232388252,0.266795344444591,"negative"
"146.9589",0.241564116581197,0.3253417773943,0.742493381931799,-0.429549928094127,0.436274928840529,0.675376253477806,"negative"
"146.966",0.000840765264957265,0.00153445368787879,0.547924822755341,-0.867950131041191,0.167765065727818,0.394689391475445,"negative"
"146.9705",0.00220952940598291,0.00614263606497114,0.359703779063669,-1.47511877831711,0.350201389179296,0.60063317395931,"negative"
"146.9832",1.59694377179487,11.1404654526948,0.143346234371974,-2.80242408862936,0.0127313642699235,0.168179548692693,"negative"
"147.0303",0.362740206452991,0.355746332783189,1.01965972105766,0.0280877790126842,0.876269663627762,0.942701659787267,"negative"
"147.0405",4.04167948717949e-05,0.00211053716883117,0.019150003832521,-5.70651150889559,0.0420471200896344,0.195701251207195,"negative"
"147.0455",0.00832412371794872,0.0116625677775253,0.713747081838187,-0.486515152872383,0.350201389179296,0.60063317395931,"negative"
"147.0496",0.604102383846154,0.854423792835498,0.707028981299052,-0.500158742201368,0.212911902811505,0.452121712858634,"negative"
"147.0663",0.130421784423077,0.262653793147547,0.4965539726655,-1.00997755565355,0.0195174811821778,0.168179548692693,"negative"
"147.9624",0.00146313293162393,0.00117374825703463,1.2465474797129,0.31793783464795,0.348073626501389,0.60063317395931,"negative"
"147.9865",0.0254304312136752,0.344364473979726,0.0738474294975399,-3.75930848565255,0.0127313642699235,0.168179548692693,"negative"
"148.0075",0.0154567811153846,0.0220788739963203,0.70007107780771,-0.514426689408431,0.436274928840529,0.675376253477806,"negative"
"148.0402",0.000181274461538462,0.00050750818051948,0.357185299659428,-1.48525538885392,0.752853518723794,0.876876606538684,"negative"
"148.0438",0.0462053409273504,0.039476468452417,1.17045274662915,0.227066691323147,1,1,"negative"
"148.0505",0.0605449197136752,0.0773979823171356,0.782254496836809,-0.354290047978509,0.755496874928883,0.876876606538684,"negative"
"148.9562",0.0126065635384615,0.0119310946582612,1.0566141581764,0.0794486466270161,0.212911902811505,0.452121712858634,"negative"
"148.9799",0.528302457324786,3.71848548705628,0.142074632041395,-2.81527911592425,0.0127313642699235,0.168179548692693,"negative"
"148.983",0.00155901315811966,0.0121419457516595,0.128398955983359,-2.96129462298597,0.0127313642699235,0.168179548692693,"negative"
"149.0094",0.126801831119658,0.187494197554113,0.676297361592014,-0.564270369435777,0.275757847827509,0.530012193278663,"negative"
"149.0244",0.121539116350427,0.192458779082251,0.631507260567652,-0.66312877382033,0.0617066900283127,0.230167913159534,"negative"
"149.0456",0.00761602947863248,0.0243614339835137,0.312626485115225,-1.67748808902,0.119470986771701,0.316699961968571,"negative"
"149.0741",0.0116185310641026,0.00788423375772006,1.4736411198775,0.559385223474346,0.350201389179296,0.60063317395931,"negative"
"149.0974",0.0304864048504274,0.0316580638559524,0.962990187559915,-0.0544069971621092,1,1,"negative"
"149.1336",0.0359214342649573,0.0961832483026335,0.373468716214835,-1.42094069484998,0.0429601460284251,0.195701251207195,"negative"
"149.9834",0.00175337123542735,0.0787143629988817,0.0222751117918881,-5.48842351756971,0.0127313642699235,0.168179548692693,"negative"
"150.0017",0.287667786153846,0.611545907642857,0.470394425927291,-1.08805713023753,0.0292725091863045,0.176523596712015,"negative"
"150.009",0.00077236814957265,0.000878665019264069,0.879024580060727,-0.186024587043247,0.524153836980497,0.732244703331422,"negative"
"150.0278",0.000217201388888889,0.000327270134632035,0.663676168108339,-0.591448625341305,0.867946469196901,0.942701659787267,"negative"
"150.0309",2.52385627777778e-06,4.36612428571429e-05,0.0578054153436652,-4.11265153574282,1,1,"negative"
"150.0424",0.127069138940171,0.253941436791126,0.500387571819124,-0.998882137313247,0.161124949289052,0.379317194639664,"negative"
"150.056",0.00154852993589744,0.0866417941743507,0.0178727824216256,-5.80609194020775,0.0127313642699235,0.168179548692693,"negative"
"150.8869",0.00192775729389316,0.140406397070635,0.0137298394810555,-6.18654143109516,0.0127313642699235,0.168179548692693,"negative"
"150.9622",3.83938076923077e-05,0.00100340546154401,0.0382635028049662,-4.70788723956069,0.0429601460284251,0.195701251207195,"negative"
"151.0013",0.0225958571623932,0.0286210581027056,0.789483641076747,-0.341018722635882,0.533416513472694,0.732244703331422,"negative"
"151.006",0.0014082107991453,0.00448533153221501,0.31395913301639,-1.67135131421518,0.0429601460284251,0.195701251207195,"negative"
"151.0266",2.70596679487179,6.18805894584416,0.437288464533632,-1.19334280359065,0.876269663627762,0.942701659787267,"negative"
"151.0372",0.000483813376068376,0.000570632501010101,0.847854574024363,-0.238111263266326,0.516836257330713,0.732244703331422,"negative"
"151.0403",0.41901192974359,0.783215796616883,0.534989119925211,-0.902418543167133,0.0429601460284251,0.195701251207195,"negative"
"151.0514",0.000720095683760684,0.00209199421345599,0.344214950083959,-1.53861833642965,0.350201389179296,0.60063317395931,"negative"
"151.0768",0.0171128277222222,0.0127586287933983,1.34127483441457,0.423604883492552,0.350201389179296,0.60063317395931,"negative"
"151.1132",0.0527324687777778,0.0713764162891775,0.738794009552612,-0.436755926487663,0.876269663627762,0.942701659787267,"negative"
"151.9981",0.000331916914529915,0.00123830162175325,0.268042057523894,-1.89946870830632,0.275229679047409,0.530012193278663,"negative"
"152.0024",0.0884046233205128,0.151296747427489,0.584312781495067,-0.775187247162058,0.275757847827509,0.530012193278663,"negative"
"152.0152",0.000443193688034188,0.00206455097929293,0.214668318912606,-2.21981880317926,0.0195174811821778,0.168179548692693,"negative"
"152.0237",0.00881049051709402,0.0580934317906566,0.151660699764531,-2.72108081022771,0.755236347536504,0.876876606538684,"negative"
"152.0295",0.125830016081197,0.298338294752886,0.421769575995672,-1.24547306363249,1,1,"negative"
"152.0354",1.33508080824786,2.47728663408009,0.538928676997295,-0.89183373870148,0.0127313642699235,0.168179548692693,"negative"
"152.0434",0.00715424327350427,0.0184336626068182,0.388107530559775,-1.36547166847402,0.212911902811505,0.452121712858634,"negative"
"152.8838",0.00212397808547009,0.140357304688961,0.0151326508454756,-6.04619145756455,0.0127313642699235,0.168179548692693,"negative"
"152.9779",0.000347921209401709,0.000739253713492063,0.470638433127661,-1.08730895660594,0.528852914856611,0.732244703331422,"negative"
"152.9962",0.130340052931624,0.130635938663853,0.997735035739359,-0.00327135886217957,0.876269663627762,0.942701659787267,"negative"
"153.007",0.0572421026837607,0.115184853896825,0.49695859088413,-1.00880245077585,0.161124949289052,0.379317194639664,"negative"
"153.0167",0.000547168206581196,0.00160676114480519,0.340541099310399,-1.55409916979797,1,1,"negative"
"153.0194",0.115429838123932,0.206980104857684,0.557685668404213,-0.842475898299772,0.275757847827509,0.530012193278663,"negative"
"153.0323",0.112423798418803,0.208834692975758,0.538338706164373,-0.8934139370688,0.436274928840529,0.675376253477806,"negative"
"153.0387",0.0749199340299145,0.158420834605556,0.472917177948558,-1.0803405485852,0.0617066900283127,0.230167913159534,"negative"
"153.056",0.0216902244700855,0.0436031477446609,0.497446298994352,-1.0073873046204,0.119470986771701,0.316699961968571,"negative"
"153.092",0.262692527478632,0.289819326612554,0.906401000061027,-0.141778641956771,0.755496874928883,0.876876606538684,"negative"
"153.1034",1.29637777777778e-05,4.45694583333333e-05,0.290866846099456,-1.78156923190998,1,1,"negative"
"153.1287",0.0444846736752137,0.0500670226727273,0.888502477289219,-0.170552296159702,0.876269663627762,0.942701659787267,"negative"
"154.0145",0.272211641111111,0.36744928725,0.740814176422412,-0.432816388218721,0.640428787412791,0.819382233913467,"negative"
"154.0357",7.85148333333333e-05,0.000161091777597403,0.487391935853834,-1.036845713748,0.931296463307621,0.998895066823051,"negative"
"154.0509",0.000809367777777778,0.00228121412806638,0.354796933711708,-1.49493455350664,0.119470986771701,0.316699961968571,"negative"
"154.0629",0.638149656239316,1.50181196656566,0.424919810499737,-1.23473748871914,0.0195174811821778,0.168179548692693,"negative"
"154.8807",1.46237222222222e-05,0.0195405680779942,0.000748377537636219,-10.3839461224501,0.0126334352801534,0.168179548692693,"negative"
"154.9284",0.154880564376068,0.736592716420274,0.21026621757647,-2.24971101680964,0.119470986771701,0.316699961968571,"negative"
"154.9476",0.000154620808,0.00120422068831169,0.128399062979708,-2.96129342077186,0.0617066900283127,0.230167913159534,"negative"
"154.975",0.0642267058675214,0.268860248119913,0.238885094827688,-2.06561125486047,0.0195174811821778,0.168179548692693,"negative"
"154.9838",0.00519006355555556,0.00150999153982684,3.43714744001197,1.78121173894088,0.873480678886359,0.942701659787267,"negative"
"154.9903",0.0382373652948718,0.00165293681695527,23.1329866348464,4.53187963518577,0.0429601460284251,0.195701251207195,"negative"
"154.9991",0.0262937732222222,0.0172994332354618,1.51992107858905,0.603996414139774,1,1,"negative"
"155.0178",0.000855804384615385,0.001859296945671,0.460283865150188,-1.11940422385673,0.876134570482581,0.942701659787267,"negative"
"155.032",2.61892222222222e-05,9.40940757575758e-06,2.78330192537267,1.476797416974,0.664796042834313,0.846620601558227,"negative"
"155.0353",0.0299003384529915,0.0368711811268038,0.810940619183344,-0.30233181736979,0.533416513472694,0.732244703331422,"negative"
"155.0463",0.0461090264145299,0.0295395660618687,1.56092429787078,0.642400570797732,0.275757847827509,0.530012193278663,"negative"
"155.0661",0.0146648438333333,0.0441829257359668,0.331912013273388,-1.5911272474046,0.0867681727038757,0.266795344444591,"negative"
"155.0716",0.286630125683761,0.243583555436147,1.17672198835647,0.234773510354371,0.436274928840529,0.675376253477806,"negative"
"155.1078",0.254531062307692,0.383605263929654,0.663523382605012,-0.591780787733652,0.0429601460284251,0.195701251207195,"negative"
"155.8741",5.72065299145299e-05,3.91796493506494e-05,1.46010826698687,0.546075348868261,0.204913875624894,0.452121712858634,"negative"
"156.0303",0.000514204653846154,0.00148864402709235,0.345418141938545,-1.53358423727407,0.119470986771701,0.316699961968571,"negative"
"156.1035",0.000266874705128205,0.000277193968867244,0.962772408861533,-0.0547332972471671,0.528852914856611,0.732244703331422,"negative"
"156.1113",0.0035570631025641,0.00379424338888889,0.937489438073649,-0.0931256579643916,0.876269663627762,0.942701659787267,"negative"
"156.8951",0.00497852806410256,0.0289401257500361,0.172028556720987,-2.53928002286652,0.0127313642699235,0.168179548692693,"negative"
"156.9253",0.0307073778461538,0.23182307552381,0.132460402299339,-2.9163669498859,0.161124949289052,0.379317194639664,"negative"
"156.9432",0,0.000255215463636364,0,-Inf,0.386160013331946,0.65047107935676,"negative"
"156.9555",0.00252569545299145,0.0112137686129149,0.225231636230002,-2.15051861104574,0.0292725091863045,0.176523596712015,"negative"
"156.9823",0.00347483483333333,0.00216485529621212,1.60511182406201,0.682673809746283,0.693877294504449,0.876876606538684,"negative"
"156.9879",0.0109767738428162,7.758975995671e-05,141.471939711382,7.14437211948404,0.0199256745282326,0.170873410342829,"negative"
"156.9974",0.100311814773504,0.448511184751804,0.223655101999328,-2.16065242554474,0.0867681727038757,0.266795344444591,"negative"
"157.012",0.0263763817051282,0.166595261264069,0.158326122273785,-2.65902878909184,0.0195174811821778,0.168179548692693,"negative"
"157.0506",0.215468342820513,0.241703439060245,0.891457497080986,-0.165762080225247,0.876269663627762,0.942701659787267,"negative"
"157.087",0.879837230384615,1.4070337430772,0.625313525502523,-0.677348371874075,0.0867681727038757,0.266795344444591,"negative"
"157.1233",3.37698290128205,3.10999914366883,1.08584689103749,0.118820691435668,0.876269663627762,0.942701659787267,"negative"
"157.872",9.54327777777778e-06,0.000142606952597403,0.0669201438215965,-3.90141564382343,1,1,"negative"
"158.0074",0.000357386978632479,0.000824691991630592,0.433358129167531,-1.20636832715145,0.875726620572166,0.942701659787267,"negative"
"158.0826",0.0543828682649573,0.0446906590162338,1.21687326752561,0.283178924967972,0.640428787412791,0.819382233913467,"negative"
"158.0905",0.0463802619871795,0.0733451871296537,0.632355902306067,-0.661191330832084,0.876269663627762,0.942701659787267,"negative"
"158.1267",0.319299531880342,0.287268878095527,1.11150060527672,0.152508733996467,0.533416513472694,0.732244703331422,"negative"
"158.1295",0.000418944888888889,0.000173369272727273,2.41648870240075,1.27291224987488,0.364258763986891,0.623845469356859,"negative"
"158.8933",0.00122735123076923,0.00685251603495671,0.179109574426116,-2.48108563524144,0.0127313642699235,0.168179548692693,"negative"
"158.9343",0.00437362808119658,0.0234854247260462,0.186227335984521,-2.42486323576786,0.0127313642699235,0.168179548692693,"negative"
"158.9502",6.77759223504274e-05,0.000384395953896104,0.176317991028454,-2.50374840387494,0.752853518723794,0.876876606538684,"negative"
"158.9833",7.32342136752137e-05,7.46990909090909e-06,9.80389624344157,3.29335521596073,0.0511934126660965,0.229043960276538,"negative"
"159.0095",1.30711282051282e-05,8.29072727272727e-06,1.57659609044508,0.656813102139177,0.443421402864083,0.679672068856391,"negative"
"159.0198",1.29498888888889e-05,4.14670050505051e-05,0.312293807404621,-1.67902413300637,1,1,"negative"
"159.03",0.00760729433760684,0.0128877014061688,0.590275495827792,-0.760539642618234,0.350201389179296,0.60063317395931,"negative"
"159.0666",0.468645185683761,0.583783033231602,0.802772877946655,-0.316936219483351,0.436274928840529,0.675376253477806,"negative"
"159.078",0.0513279881111111,0.00427659998513709,12.0020549711211,3.58520953762332,0.0127313642699235,0.168179548692693,"negative"
"159.1031",0.367090619273504,0.643395016534271,0.570552475290972,-0.809568513613528,0.0127313642699235,0.168179548692693,"negative"
"159.1305",0.000430834854700855,7.45709534632035e-05,5.77751570406629,2.53044927613778,0.0460200272892983,0.20778739594259,"negative"
"159.5273",0.00361997164102564,0.0012085881031746,2.99520707800867,1.58265574928741,0.207843999541849,0.452121712858634,"negative"
"159.8941",0.00613829754700855,0.0330525650678571,0.185713197581083,-2.42885175183682,0.0127313642699235,0.168179548692693,"negative"
"159.9867",0,1.61474363636364e-05,0,-Inf,0.72772354666955,0.876876606538684,"negative"
"160.0408",0.0474005580128205,0.178132784279978,0.26609676710784,-1.90997711217029,0.0195174811821778,0.168179548692693,"negative"
"160.0615",0.437575214102564,0.58822102629798,0.743895907387877,-0.426827334308967,0.533416513472694,0.732244703331422,"negative"
"160.0661",0.10501233084188,0.273381593996898,0.384123632123793,-1.38035737054191,0.0617066900283127,0.230167913159534,"negative"
"160.0695",0.0126295824529915,0.0129076923638167,0.978453940256208,-0.0314241558676457,1,1,"negative"
"160.1064",0.00672646502564103,0.0124509095255411,0.540238848563048,-0.888330707143313,0.533416513472694,0.732244703331422,"negative"
"160.8927",0.00774467126068376,0.0363269292299062,0.213193667201244,-2.22976351060385,0.0127313642699235,0.168179548692693,"negative"
"160.9566",0.00212763263675214,0.000345775088167388,6.15322708188324,2.62134323548734,0.0169134835252741,0.168179548692693,"negative"
"160.9775",0.00185570666666667,0.00164933185324675,1.12512631282398,0.170086975358101,0.524153836980497,0.732244703331422,"negative"
"160.999",0.00915644627777778,0.089819720013961,0.101942494102125,-3.29417253944736,0.0195174811821778,0.168179548692693,"negative"
"161.017",8.09048717948718e-06,4.36729090909091e-06,1.85251849439342,0.889487945573748,0.443421402864083,0.679672068856391,"negative"
"161.0245",0.00189252378205128,0.00390192616266234,0.485022961264851,-1.04387504796117,0.212911902811505,0.452121712858634,"negative"
"161.0356",0.00243113765384615,0.00311747939184704,0.779840809919759,-0.358748440372,1,1,"negative"
"161.046",0.0794686945982906,0.114743260374675,0.692578320842536,-0.52995086603323,0.161124949289052,0.379317194639664,"negative"
"161.0629",0.501674005982906,1.21666744845743,0.41233453448513,-1.27811279775558,0.0292725091863045,0.176523596712015,"negative"
"161.0821",0.00517091153846154,0.0109858727183261,0.470687370138165,-1.08715895289375,0.161124949289052,0.379317194639664,"negative"
"161.0972",0.00212270074358974,0.00646455101479076,0.32836011947822,-1.60664917765228,0.161124949289052,0.379317194639664,"negative"
"161.8943",0.00166381458119658,0.00765910271738817,0.217233616337236,-2.20268072116337,0.0127313642699235,0.168179548692693,"negative"
"161.9869",0,3.07736272727273e-05,0,-Inf,0.523024368865927,0.732244703331422,"negative"
"161.9939",0.0156754308162393,0.117984215960065,0.132860405849076,-2.91201686834654,0.0195174811821778,0.168179548692693,"negative"
"162.0197",0.0075394123974359,0.0114619629589827,0.657776719783176,-0.604330146075103,0.876269663627762,0.942701659787267,"negative"
"162.0561",0.00139683402564103,0.0456678917323593,0.030586785871949,-5.03094767654402,0.0127313642699235,0.168179548692693,"negative"
"162.0661",0.00650777897008547,0.0269158827555556,0.241782111669447,-2.04822058462804,0.275757847827509,0.530012193278663,"negative"
"162.8935",0.0227953722863248,0.0887680910006493,0.256796919133453,-1.96130020075094,0.0127313642699235,0.168179548692693,"negative"
"162.9029",2.65686666666667e-05,9.43545454545454e-06,2.815833253043,1.49356190353109,0.443421402864083,0.679672068856391,"negative"
"162.9538",0.00142725565652991,0.00227403785270563,0.627630562451623,-0.672012488878611,0.755236347536504,0.876876606538684,"negative"
"162.9573",0.215392971705128,1.2285809306461,0.175318504733631,-2.51194981539866,0.0292725091863045,0.176523596712015,"negative"
"162.9603",0.152711707722222,0.351354262247836,0.434637413376541,-1.20211572853748,0.0127313642699235,0.168179548692693,"negative"
"162.968",0.000492679816239316,0.00108476122878788,0.454182729954168,-1.13865524547658,0.434247692739618,0.675376253477806,"negative"
"162.9828",0.0322330573034188,0.00582996405223665,5.5288603865495,2.46698214156214,0.0127313642699235,0.168179548692693,"negative"
"162.9958",0.000474287290598291,0.0105412912093795,0.044993282243856,-4.4741465749313,0.0617066900283127,0.230167913159534,"negative"
"163.0041",0.00157691811965812,0.00494303621868687,0.319018119611722,-1.64828972628412,0.0617066900283127,0.230167913159534,"negative"
"163.0402",0.110950125470085,0.203224256648268,0.545949225254705,-0.873161312019656,0.0292725091863045,0.176523596712015,"negative"
"163.0615",0.0077334523034188,0.0135033764993506,0.572705078895689,-0.804135697177571,0.350201389179296,0.60063317395931,"negative"
"163.0769",0.0786198424102564,0.169601074326118,0.463557455179098,-1.10917993151689,0.0127313642699235,0.168179548692693,"negative"
"163.113",0.0268817111410256,0.126787544200289,0.212021703792607,-2.23771613976271,0.0127313642699235,0.168179548692693,"negative"
"163.9604",0.000339307671367521,0.00775452894617605,0.0437560648393533,-4.51437319323545,0.0429601460284251,0.195701251207195,"negative"
"163.9915",0.00050469664957265,0.0108247928329365,0.0466241393587703,-4.42277909506195,0.0195174811821778,0.168179548692693,"negative"
"164.0022",0.011165762525641,0.0142134542734488,0.785576982964589,-0.348175434900372,0.436274928840529,0.675376253477806,"negative"
"164.0357",0.0553709816581197,0.130149551143543,0.425441203381875,-1.23296833183777,0.0429601460284251,0.195701251207195,"negative"
"164.0715",0.469031615,0.762329205104257,0.615261243908207,-0.700728976690094,0.119470986771701,0.316699961968571,"negative"
"164.8957",0.00158438015384615,0.0102935339268038,0.15391994286049,-2.69974792623656,0.0195174811821778,0.168179548692693,"negative"
"164.9547",0.0546181766538462,0.416456083092713,0.131149907208071,-2.93071130802791,0.0292725091863045,0.176523596712015,"negative"
"165.0059",5.08238333333333e-05,2.31886363636364e-05,2.1917560194714,1.13208721021028,0.083059348904913,0.266795344444591,"negative"
"165.0198",0.0723022502222222,0.0778548471247114,0.928680138648339,-0.106746314045263,1,1,"negative"
"165.0306",0.0115356108376068,0.0570472196017316,0.202211622549553,-2.30606217325123,0.436274928840529,0.675376253477806,"negative"
"165.0409",0.763666034529915,1.26192532402417,0.605159449605663,-0.724612775893209,0.119470986771701,0.316699961968571,"negative"
"165.0439",0.000106378213675214,0.000369395068181818,0.287979517969238,-1.79596188868854,0.134547579521075,0.355611340995836,"negative"
"165.0559",0.0926295793205128,0.196790898492136,0.470700525432148,-1.08711863141207,0.0195174811821778,0.168179548692693,"negative"
"165.0752",0.0187021321837607,0.0221245748369408,0.845310353830358,-0.242446973933426,0.533416513472694,0.732244703331422,"negative"
"165.0921",0.0195705927521368,0.0250225913661255,0.782116946473839,-0.354543751442466,0.350201389179296,0.60063317395931,"negative"
"165.1283",0.070236650974359,0.11010384640469,0.637912782049432,-0.648568908367878,0.533416513472694,0.732244703331422,"negative"
"165.9982",0,8.76611606060606e-05,0,-Inf,0.386160013331946,0.65047107935676,"negative"
"166.0146",0.092132172974359,0.198895471146104,0.463219058953237,-1.11023348125872,0.0429601460284251,0.195701251207195,"negative"
"166.0176",0.00811181067094017,0.0401739909115079,0.201916973815427,-2.30816590135497,0.0429601460284251,0.195701251207195,"negative"
"166.031",0.00283206686752137,0.00805742228030303,0.351485471283361,-1.5084630384221,0.0867681727038757,0.266795344444591,"negative"
"166.0408",0.0346084866923077,0.0510495198966811,0.677939513679103,-0.560771534221814,0.350201389179296,0.60063317395931,"negative"
"166.0444",0.00650401053418803,0.0110510079465729,0.588544553187572,-0.764776462580631,0.161124949289052,0.379317194639664,"negative"
"166.0511",0.512391777948718,0.893698237116522,0.573338691594522,-0.802540452711128,0.0195174811821778,0.168179548692693,"negative"
"166.8602",0.00010633758974359,0.0146848097640693,0.00724133246886018,-7.10952909435063,0.0617066900283127,0.230167913159534,"negative"
"166.9325",9.22070628888889e-05,9.88617939393939e-05,0.932686523424968,-0.100535823127233,0.364258763986891,0.623845469356859,"negative"
"166.9755",0.00638174493162393,0.00265975878585859,2.3993698096062,1.26265553419137,0.755496874928883,0.876876606538684,"negative"
"166.9939",0.000111923255555556,0.00130160907647908,0.0859883797509419,-3.53971447889479,0.264990958389897,0.530012193278663,"negative"
"166.9988",7.06146095213675e-05,0.000444873152597403,0.158729761751372,-2.65535543674882,0.524153836980497,0.732244703331422,"negative"
"167.0025",2.49447777777778e-05,0.000182146896320346,0.136948684175803,-2.86829269041518,0.604958772577926,0.819382233913467,"negative"
"167.0178",0.00400694389316239,0.00917843235638528,0.436560813173595,-1.19574545878082,0.350201389179296,0.60063317395931,"negative"
"167.0209",1.40732071346154,3.86912799303752,0.363730720718985,-1.45905731383615,0.0292725091863045,0.176523596712015,"negative"
"167.0338",0.0255555602649573,0.080348457245671,0.318059128214738,-1.6526331027974,0.161124949289052,0.379317194639664,"negative"
"167.0381",0.00823970519230769,0.0125171246347042,0.658274598421974,-0.603238566943668,0.350201389179296,0.60063317395931,"negative"
"167.0547",0.012595482542735,0.0256063705647547,0.491888630248592,-1.0235963865908,0.161124949289052,0.379317194639664,"negative"
"167.0712",0.0661431983717949,0.104666685328463,0.631941273044287,-0.662137601397082,0.161124949289052,0.379317194639664,"negative"
"167.1081",0.61258894534188,0.777389020395743,0.788008229174669,-0.343717399054067,0.436274928840529,0.675376253477806,"negative"
"167.1443",0.00586899576495727,0.0134309049363997,0.436976941818077,-1.19437094056738,0.0867681727038757,0.266795344444591,"negative"
"167.9317",0,2.03757696969697e-05,0,-Inf,0.72772354666955,0.876876606538684,"negative"
"167.9936",0.000233663358974359,0.000166772022799423,1.40109447047594,0.486554234492656,0.524153836980497,0.732244703331422,"negative"
"167.9974",0.113354239418803,0.0465390886920635,2.43567810639434,1.28432348258995,0.0867681727038757,0.266795344444591,"negative"
"168.0184",0.00209440934188034,0.0127366903800505,0.164439055938803,-2.60437510050676,0.0867681727038757,0.266795344444591,"negative"
"168.0246",0.0582523277435897,0.173447078146465,0.335850729606408,-1.57410793184319,0.0292725091863045,0.176523596712015,"negative"
"168.0277",0.138978729735043,0.734920247658009,0.189107226502372,-2.40272359971216,0.0127313642699235,0.168179548692693,"negative"
"168.0308",0.407884836837607,0.613298866186869,0.665066999672761,-0.58842840806806,0.119470986771701,0.316699961968571,"negative"
"168.0432",0.00280691329059829,0.0100330130352814,0.279767730862872,-1.83769852698393,0.755236347536504,0.876876606538684,"negative"
"168.0667",0.000355563611111111,0.00518175630663781,0.0686183583461144,-3.86526157909704,0.0195174811821778,0.168179548692693,"negative"
"168.1027",0.00213490822649573,0.0033430758751443,0.638605974327034,-0.647002045124256,0.755496874928883,0.876876606538684,"negative"
"168.1113",0.0415547236880342,0.0402429120113276,1.03259733481358,0.0462777795471847,1,1,"negative"
"168.8363",0.0372043216965812,0.0751400187003607,0.495133250431339,-1.01411125885399,1,1,"negative"
"168.8576",0.000148049055555556,0.0129902933181818,0.0113968985864499,-6.45521490948093,0.0195174811821778,0.168179548692693,"negative"
"168.9262",0.000271485256410256,0.00081583756038961,0.332768763772786,-1.58740807746928,0.434247692739618,0.675376253477806,"negative"
"168.9687",0,5.53802848484849e-05,0,-Inf,0.523024368865927,0.732244703331422,"negative"
"168.9893",0.0267731382777778,0.00646709225844156,4.13990356219683,2.04959716097077,0.0195174811821778,0.168179548692693,"negative"
"168.9993",0.111511498799145,0.0934147519137085,1.19372472243092,0.255470183862808,0.755496874928883,0.876876606538684,"negative"
"169.013",0.115966296200855,0.194057998566739,0.597585758161741,-0.742782329079931,0.119470986771701,0.316699961968571,"negative"
"169.0336",0.00648596854273504,0.00926374652647908,0.700145294800094,-0.514273752349478,0.533416513472694,0.732244703331422,"negative"
"169.0486",6.93111069444444e-05,2.10488202020202e-05,3.29287372305039,1.7193471877237,0.515723458502459,0.732244703331422,"negative"
"169.0511",0.0372132068162393,0.0487059949645382,0.76403750387059,-0.388284638144478,0.436274928840529,0.675376253477806,"negative"
"169.0624",0.0251445478290598,0.00356541711010101,7.05234396217599,2.81810284057188,0.0605640565520774,0.230167913159534,"negative"
"169.0874",0.228646928555556,0.414577113454906,0.551518453708433,-0.85851893594607,0.0292725091863045,0.176523596712015,"negative"
"169.1237",0.311145639162393,0.40249371384596,0.773044717119416,-0.371376224979811,0.876269663627762,0.942701659787267,"negative"
"169.9289",0,3.73881818181818e-06,0,-Inf,0.72772354666955,0.876876606538684,"negative"
"170.0102",0.000413444869448718,0.00224781665227273,0.183931758415746,-2.44275749195568,0.0617066900283127,0.230167913159534,"negative"
"170.0278",0.00010989305982906,0.0009687213,0.113441358034617,-3.13998138623396,0.528852914856611,0.732244703331422,"negative"
"170.0821",0.000699764893162393,0.000329242385714286,2.12537912348152,1.08772021102947,0.256625814671206,0.530012193278663,"negative"
"170.0909",0.00135611294444444,0.00460342934108947,0.294587544190154,-1.76323166354617,0.0429601460284251,0.195701251207195,"negative"
"170.8332",0.0611357692478632,0.123574920116234,0.49472635054394,-1.01529735126988,1,1,"negative"
"170.9024",0.019462577017094,0.137619355977561,0.141423253137933,-2.82190874398561,0.436274928840529,0.675376253477806,"negative"
"170.9444",1.37746666666667e-05,5.34249267676768e-05,0.257832204928742,-1.95549561788613,1,1,"negative"
"170.9507",0.00103736294444444,0.00813916957539683,0.12745316765241,-2.97196086511585,0.0127313642699235,0.168179548692693,"negative"
"170.971",0.00108612643589744,0.00761786707233045,0.142576186429198,-2.81019505693058,0.0127313642699235,0.168179548692693,"negative"
"170.985",0.00920121395299145,0.000953313286796537,9.65182598462539,3.27080190505003,0.0189847164361486,0.168179548692693,"negative"
"170.9965",0.00541462802564103,0.00248482763961039,2.17907590020611,1.12371644837851,0.207843999541849,0.452121712858634,"negative"
"171.0073",0.0668920745683761,0.3837362869,0.174317824120208,-2.52020800129805,0.0195174811821778,0.168179548692693,"negative"
"171.0117",0.0131330607008547,0.120733042786111,0.108777683373068,-3.20054548856954,0.533416513472694,0.732244703331422,"negative"
"171.0206",0.000341459773504274,0.000558453659018759,0.611437973392889,-0.709721941215982,1,1,"negative"
"171.0289",0.0136885802606838,0.0144724201681818,0.94583905812648,-0.0803333762234842,0.755496874928883,0.876876606538684,"negative"
"171.0664",0.449909463162393,0.54115742683189,0.83138369881812,-0.266413633988844,0.275757847827509,0.530012193278663,"negative"
