"mz","mean_gp4_cribriform","mean_benign_epithelium","fc","log2fc","pvalue","pvalue_adj","mode"
"299.9183",0.0112570443119658,0.133083523081082,0.0845863112979611,-3.56343198057173,0.00783543280325097,0.0441468598220205,"negative"
"300.0335",1.68773846153846e-05,0.0114457006975872,0.00147456106544377,-9.40549871523723,0.00421317352590983,0.0441244721512625,"negative"
"300.0394",0.00804560238461538,0.00634252831659827,1.2685165888121,0.343142386126695,0.15477871063769,0.269222045039642,"negative"
"300.0483",0.000523448923076923,0.000179287498765484,2.91960636787965,1.54577387273926,0.216594913829152,0.345473145648858,"negative"
"300.134",2.33267692307692e-05,0.000127228662536778,0.183345236565905,-2.44736531055045,0.949453390264881,0.969908877408248,"negative"
"300.1488",5.70776923076923e-06,6.36467859902363e-05,0.0896788288986788,-3.47908875142956,0.94588005181995,0.967070307811436,"negative"
"300.1577",0,0.000316096581331872,0,-Inf,0.310381284509619,0.449252557471625,"negative"
"300.1636",0.000735661427350427,0.0229915849389798,0.0319969862583589,-4.96592016325193,0.0481862785133014,0.116929514988503,"negative"
"300.205",4.05892307692308e-05,0.000256117770466258,0.158478775976141,-2.65763845227809,0.723423297462088,0.803290285594308,"negative"
"300.2257",0.00246704376068376,0.00661408994510598,0.372998217617107,-1.42275935835083,0.196501429331353,0.321444901781435,"negative"
"300.2627",0.0877863703675214,0.0101989231502441,8.60741561381609,3.10558013183634,0.00493835567864423,0.0441244721512625,"negative"
"300.75",0.00069287367948718,0.0699572333486085,0.00990424644202944,-6.65773707185967,0.0140281746075039,0.054149127472582,"negative"
"300.8776",0,2.80241428571429e-05,0,-Inf,0.814916112230394,0.874561647781648,"negative"
"300.9518",7.59997948717949e-05,0.000692029184226308,0.109821661577413,-3.18676545067102,0.0257700075708561,0.0774654558289853,"negative"
"300.9652",0.0107366837735043,0.150890661449932,0.0711553894080245,-3.81288315715834,0.00388932660210315,0.0441244721512625,"negative"
"301.13",0.00284856058119658,0.00479191123320168,0.594451867442739,-0.750368094694194,0.432414668022881,0.56935442360389,"negative"
"301.1598",0.0118162664401709,0.00380687933230543,3.10392460824732,1.6340935160854,0.127623109921375,0.234018983715832,"negative"
"301.1657",0.215852561277778,1.060878960198,0.203465776376121,-2.29714194611907,0.00456321043355228,0.0441244721512625,"negative"
"301.1806",0.297626372623932,0.0227828228712257,13.0636301878038,3.70748395089861,0.00388932660210315,0.0441244721512625,"negative"
"301.2014",0.000597877867521367,0.00597757719381196,0.100020099805703,-3.32163814512595,0.0333774437009724,0.0901231576382003,"negative"
"301.2177",2.85487263717949,1.36653518167547,2.08913219027351,1.06290378212178,0.0150506096345999,0.0554488151119318,"negative"
"301.2385",0.0128634179145299,0.00546132403908145,2.35536617539608,1.23595136487483,0.224145154052202,0.355188349585326,"negative"
"301.5316",0.000955534908974359,0.00252984854516126,0.377704392937661,-1.40467053156858,0.361314971796475,0.500160421661345,"negative"
"301.8773",0,0.00440062166689249,0,-Inf,0.0245155979155883,0.0752787619762936,"negative"
"301.9161",0.00606576718803419,0.0806615082250351,0.0752002698872365,-3.73311835015534,0.00844462623927686,0.0443616264742444,"negative"
"301.9251",0.000545344867521367,0.025011825599672,0.0218034811312821,-5.51929769652049,0.00623700745887319,0.0441244721512625,"negative"
"302.0653",0.428544755905983,7.2753910280082,0.05890332962946,-4.08550700216823,0.0275779915633285,0.080228882229253,"negative"
"302.131",0,5.58139943366878e-05,0,-Inf,0.376110124306282,0.514877414264056,"negative"
"302.1445",0.0617900235940171,0.00710623775631454,8.69518101038922,3.12021606089273,0.0444018302664723,0.111340029054183,"negative"
"302.1699",0.0117983513888889,0.133026824010986,0.0886915212522443,-3.49505999767242,0.00844462623927686,0.0443616264742444,"negative"
"302.1968",0.0136762230555556,0.00358150911560456,3.81856435768055,1.93303033895394,0.0109149986499697,0.0487963417167808,"negative"
"302.2206",0.606541706709402,0.259906567090696,2.33369134723612,1.22261376359131,0.0121715013478897,0.0499305072147699,"negative"
"302.5346",0.108511125286325,0.115692805890943,0.937924570596133,-0.0924561913392303,0.417715448271683,0.553772354374153,"negative"
"302.7472",0.000133136572649573,0.0404661204808635,0.00329007503233559,-8.24766379871248,0.0125963450727119,0.0512657702387712,"negative"
"302.8731",0,1.75209828807556e-06,0,-Inf,0.814916112230394,0.874561647781648,"negative"
"302.9",0.00563600668376068,0.0085319131000164,0.660579475868062,-0.598195948944444,0.493911832496276,0.622944997112646,"negative"
"302.909",0.00669600497435897,0.0182168884539954,0.367571278227285,-1.44390405507744,0.323220742389758,0.461831515394336,"negative"
"302.963",0.00364923567948718,0.0649179606246978,0.0562130363364933,-4.15295144585828,0.00388932660210315,0.0441244721512625,"negative"
"302.969",8.85617222222222e-05,0.00101158225563708,0.0875477221241368,-3.51378654764317,0.0813567516840168,0.169830474784646,"negative"
"303.02",0.0241890173888889,0.0225236053489159,1.07394073968949,0.102914387257353,0.780424097533861,0.848177946162658,"negative"
"303.035",0.00984883213247863,0.0186534342130732,0.527990289615201,-0.921416697979421,0.299124098061793,0.437369812358746,"negative"
"303.05",0.211932441846154,0.679415158188602,0.311933637764559,-1.68068895891327,0.00358748189445524,0.0441244721512625,"negative"
"303.065",0.295604359059829,0.832638448688282,0.355021269466377,-1.49402263524339,0.287495418869168,0.424957803356815,"negative"
"303.101",0.000251440273504274,0.000796150222946065,0.315820138282254,-1.66282492725595,0.151788536010976,0.264525033401468,"negative"
"303.137",0.000807805099957265,0.0114509327349848,0.0705449170519764,-3.8253140532043,0.00534117879090873,0.0441244721512625,"negative"
"303.146",0.00245297175213675,0.00264496514510363,0.927411749329741,-0.108718090633004,0.780504409074774,0.848177946162658,"negative"
"303.1775",0.00177346595726496,0.0902336213791866,0.0196541591721379,-5.66902154486973,0.045426009383062,0.111846814059368,"negative"
"303.2181",5.64664358974359e-05,0.0963263463660632,0.000586199290512379,-10.7363211576409,0.26032453107556,0.396348983718462,"negative"
"303.2331",106.135279837607,29.249347779697,3.62863748747516,1.85942793415387,0.00493835567864423,0.0441244721512625,"negative"
"303.4028",0.119027509846154,0.0178598998039814,6.66451162394651,2.73649915835617,0.00492951056472903,0.0441244721512625,"negative"
"303.6569",0.000417519128205128,0.0048916178176168,0.0853539961158584,-3.55039749063334,0.0121664422951553,0.0499305072147699,"negative"
"303.678",0.000637503098290598,0.0226929462857897,0.0280925663094616,-5.1536677663493,0.147794696340119,0.259547107425578,"negative"
"303.9611",0.00560228340598291,0.00909989338614203,0.615642751871628,-0.699834675158216,0.979795600637649,0.987095879344823,"negative"
"304.0545",0.00329640484188034,0.0338629477930661,0.0973454780730969,-3.36074222585779,0.00909583548674463,0.0453054506986421,"negative"
"304.0636",0.135755972752137,2.31853967761567,0.0585523612396164,-4.09412883834804,0.0427682890531121,0.107539272267846,"negative"
"304.0711",0.00197907052564103,0.0631741893914315,0.0313272009456041,-4.99644031768129,0.035547782703147,0.0945552465824131,"negative"
"304.1088",0.002275663,2.82257419088848e-05,80.6236735015166,6.33313161389478,0.00523071976755121,0.0441244721512625,"negative"
"304.148",0.000212885418803419,0.00194090663743136,0.109683492599704,-3.18858167886867,0.0605950022158666,0.137653303765208,"negative"
"304.1571",6.7970905982906e-05,0.000652563183087836,0.104159884811885,-3.26312833671486,0.182603657851355,0.305819245328118,"negative"
"304.2204",3.27409572649573e-05,0.011985269913263,0.00273176636837573,-8.51595018082861,0.888933044732567,0.928610742866552,"negative"
"304.2355",22.8558095128205,6.27812172867202,3.64054895725239,1.86415601036673,0.00493835567864423,0.0441244721512625,"negative"
"304.6282",2.87321111111111e-05,0.000576571309460561,0.0498327104378343,-4.32676314437304,0.221746708737877,0.353227414311514,"negative"
"304.7432",3.92000333333333e-06,0.0050590996900208,0.000774842081302655,-10.3338100714033,0.0613423662041512,0.138332908592561,"negative"
"304.8703",0,1.29116327626919e-05,0,-Inf,0.672657326676635,0.768420494272964,"negative"
"304.8899",0,0.00553810110640918,0,-Inf,0.0111527268999676,0.0489390318679963,"negative"
"304.8975",0.00115280316666667,0.0292733967074736,0.0393805740477104,-4.66637204832325,0.00534117879090873,0.0441244721512625,"negative"
"305.0035",0.000312323042735043,0.010626739540509,0.0293902980819725,-5.08851619862479,0.010919367620545,0.0487963417167808,"negative"
"305.0474",0.0377329562948718,0.186227800692771,0.202617204061394,-2.30317141748921,0.00493835567864423,0.0441244721512625,"negative"
"305.0686",0.0230040158589744,0.187175591798833,0.122900724597136,-3.02443467332151,0.014030423059179,0.054149127472582,"negative"
"305.0823",0.0121230842008547,0.00295277793393396,4.10565388664471,2.03761201101493,0.0850566697805934,0.174461742342105,"negative"
"305.105",0.00285472267948718,0.00107776517646427,2.64874273341473,1.40530772469998,0.02699183802122,0.080228882229253,"negative"
"305.1762",0.0232729639401709,0.0804203946966839,0.28939131706513,-1.78890645917876,0.287495418869168,0.424957803356815,"negative"
"305.1884",0.000288282794871795,0.00178437667882021,0.16155938277696,-2.62986355540938,0.043878135761661,0.11017817996274,"negative"
"305.2399",2.12388876555556,0.652181479357833,3.25659165857765,1.7033628326974,0.00726590968415775,0.0441244721512625,"negative"
"305.249",33.3187007948718,5.31776358021186,6.26554759200942,2.64744060272401,0.00388932660210315,0.0441244721512625,"negative"
"305.5708",0.00149694079760684,0.0040873062345299,0.366241409797132,-1.44913317340959,0.196365017782137,0.321444901781435,"negative"
"306.068",0.00255582756837607,0.0145013497035086,0.176247564580673,-2.50432477264776,0.0609263797798593,0.137653303765208,"negative"
"306.0756",1.00942215991453,2.14323128488827,0.470981441448655,-1.0862578818805,0.0427682890531121,0.107539272267846,"negative"
"306.2432",0.0693500571282051,0.0247718673300903,2.79954902890852,1.48519444639982,0.171460206064327,0.290757646233562,"negative"
"306.2523",7.1600562,1.12991745388739,6.33679582111629,2.66375353097936,0.00388932660210315,0.0441244721512625,"negative"
"306.8659",0,2.22544833024119e-05,0,-Inf,0.672657326676635,0.768420494272964,"negative"
"306.9545",0.000289544841880342,0.00103454607684967,0.279876216593509,-1.83713920054694,0.122131998596634,0.226260155275304,"negative"
"307.0341",0.024621819957265,0.210544278841332,0.116943666637554,-3.09611436366311,0.0140298609312661,0.054149127472582,"negative"
"307.0815",0.0685372447521368,0.177156199858726,0.386874660930817,-1.37006185498345,0.029412496681223,0.0833087861777696,"negative"
"307.0953",0.00151841785897436,0.00588571578093224,0.257983551277404,-1.95464901081641,0.0609218388799861,0.137653303765208,"negative"
"307.1137",0,0.000196053174149191,0,-Inf,0.114363106257367,0.217129329664923,"negative"
"307.155",0.00623989131623932,0.212839642636653,0.0293173359950227,-5.09210217502683,0.00673381491603546,0.0441244721512625,"negative"
"307.1917",0.0581731413675214,0.0507367218391152,1.14656878211381,0.197322904101441,0.899238900747859,0.93006267043355,"negative"
"307.2055",0.000296287981239316,0.00215121561844746,0.137730490006924,-2.86008012428492,0.064370571658545,0.142888656970159,"negative"
"307.2269",0.000404315260683761,0.000711572522734769,0.568199653255112,-0.815530143766954,0.938710085560751,0.960755033427388,"negative"
"307.256",0.731149516752137,0.0985800082545464,7.41681330421695,2.89079945399921,0.00388932660210315,0.0441244721512625,"negative"
"307.2637",6.26127423247863,1.24670369241377,5.02226332574347,2.32833767352871,0.00388932660210315,0.0441244721512625,"negative"
"308.0724",0.0139286111837607,0.0430015581577927,0.323909453063309,-1.62633752212768,0.122386145532432,0.226260155275304,"negative"
"308.0801",0.000820617858974359,0.00418209878529778,0.196221538778388,-2.349444683385,0.0644707355956441,0.142888656970159,"negative"
